timestamp,hourly_channels,hourly_viewership,channels_change,viewership_change,game_name
2024-04-20 19:00:00+00:00,11,813,-14.0,-468.0,Genshin Impact
2024-04-20 12:00:00+00:00,1,79,,,Geometry Dash
2024-04-20 13:00:00+00:00,2,21,1.0,-58.0,Geometry Dash
2024-04-20 14:00:00+00:00,2,5,0.0,-16.0,Geometry Dash
2024-04-20 15:00:00+00:00,0,0,-2.0,-5.0,Geometry Dash
2024-04-20 16:00:00+00:00,5,34,5.0,34.0,Geometry Dash
2024-04-20 17:00:00+00:00,17,402,12.0,368.0,Geometry Dash
2024-04-20 18:00:00+00:00,28,169,11.0,-233.0,Geometry Dash
2024-04-20 19:00:00+00:00,40,113,12.0,-56.0,Geometry Dash
2024-04-20 07:00:00+00:00,1,486,,,Grand Theft Auto V
2024-04-20 08:00:00+00:00,2,2211,1.0,1725.0,Grand Theft Auto V
2024-04-20 09:00:00+00:00,2,3994,0.0,1783.0,Grand Theft Auto V
2024-04-20 10:00:00+00:00,2,1690,0.0,-2304.0,Grand Theft Auto V
2024-04-20 11:00:00+00:00,4,2742,2.0,1052.0,Grand Theft Auto V
2024-04-20 12:00:00+00:00,7,41598,3.0,38856.0,Grand Theft Auto V
2024-04-20 13:00:00+00:00,12,16737,5.0,-24861.0,Grand Theft Auto V
2024-04-20 14:00:00+00:00,6,7542,-6.0,-9195.0,Grand Theft Auto V
2024-04-20 15:00:00+00:00,10,13145,4.0,5603.0,Grand Theft Auto V
2024-04-20 16:00:00+00:00,11,10429,1.0,-2716.0,Grand Theft Auto V
2024-04-20 17:00:00+00:00,14,19771,3.0,9342.0,Grand Theft Auto V
2024-04-20 18:00:00+00:00,18,26014,4.0,6243.0,Grand Theft Auto V
2024-04-20 19:00:00+00:00,11,7561,-7.0,-18453.0,Grand Theft Auto V
2024-04-20 02:00:00+00:00,1,253,,,Gray Zone Warfare
2024-04-20 03:00:00+00:00,0,0,-1.0,-253.0,Gray Zone Warfare
2024-04-20 04:00:00+00:00,0,0,0.0,0.0,Gray Zone Warfare
2024-04-20 05:00:00+00:00,0,0,0.0,0.0,Gray Zone Warfare
2024-04-20 06:00:00+00:00,0,0,0.0,0.0,Gray Zone Warfare
2024-04-20 07:00:00+00:00,0,0,0.0,0.0,Gray Zone Warfare
2024-04-20 08:00:00+00:00,1,82,1.0,82.0,Gray Zone Warfare
2024-04-20 09:00:00+00:00,0,0,-1.0,-82.0,Gray Zone Warfare
2024-04-20 10:00:00+00:00,1,779,1.0,779.0,Gray Zone Warfare
2024-04-20 11:00:00+00:00,3,2966,2.0,2187.0,Gray Zone Warfare
2024-04-20 12:00:00+00:00,6,4861,3.0,1895.0,Gray Zone Warfare
2024-04-20 13:00:00+00:00,3,4676,-3.0,-185.0,Gray Zone Warfare
2024-04-20 14:00:00+00:00,9,1248,6.0,-3428.0,Gray Zone Warfare
2024-04-20 15:00:00+00:00,9,5057,0.0,3809.0,Gray Zone Warfare
2024-04-20 16:00:00+00:00,16,4221,7.0,-836.0,Gray Zone Warfare
2024-04-20 17:00:00+00:00,12,9570,-4.0,5349.0,Gray Zone Warfare
2024-04-20 18:00:00+00:00,14,2403,2.0,-7167.0,Gray Zone Warfare
2024-04-20 19:00:00+00:00,14,6898,0.0,4495.0,Gray Zone Warfare
2024-04-20 00:00:00+00:00,1,50,,,HELLDIVERS 2
2024-04-20 01:00:00+00:00,0,0,-1.0,-50.0,HELLDIVERS 2
2024-04-20 02:00:00+00:00,0,0,0.0,0.0,HELLDIVERS 2
2024-04-20 03:00:00+00:00,0,0,0.0,0.0,HELLDIVERS 2
2024-04-20 04:00:00+00:00,0,0,0.0,0.0,HELLDIVERS 2
2024-04-20 05:00:00+00:00,2,1548,2.0,1548.0,HELLDIVERS 2
2024-04-20 06:00:00+00:00,0,0,-2.0,-1548.0,HELLDIVERS 2
2024-04-20 07:00:00+00:00,2,89,2.0,89.0,HELLDIVERS 2
2024-04-20 08:00:00+00:00,2,47,0.0,-42.0,HELLDIVERS 2
2024-04-20 09:00:00+00:00,0,0,-2.0,-47.0,HELLDIVERS 2
2024-04-20 10:00:00+00:00,0,0,0.0,0.0,HELLDIVERS 2
2024-04-20 11:00:00+00:00,1,68,1.0,68.0,HELLDIVERS 2
2024-04-20 12:00:00+00:00,4,238,3.0,170.0,HELLDIVERS 2
2024-04-20 13:00:00+00:00,7,282,3.0,44.0,HELLDIVERS 2
2024-04-20 14:00:00+00:00,5,765,-2.0,483.0,HELLDIVERS 2
2024-04-20 15:00:00+00:00,12,633,7.0,-132.0,HELLDIVERS 2
2024-04-20 16:00:00+00:00,19,568,7.0,-65.0,HELLDIVERS 2
2024-04-20 17:00:00+00:00,17,578,-2.0,10.0,HELLDIVERS 2
2024-04-20 18:00:00+00:00,21,671,4.0,93.0,HELLDIVERS 2
2024-04-20 19:00:00+00:00,5,117,-16.0,-554.0,HELLDIVERS 2
2024-04-20 04:00:00+00:00,1,3,,,Hearthstone
2024-04-20 05:00:00+00:00,3,1785,2.0,1782.0,Hearthstone
2024-04-20 06:00:00+00:00,0,0,-3.0,-1785.0,Hearthstone
2024-04-20 07:00:00+00:00,0,0,0.0,0.0,Hearthstone
2024-04-20 08:00:00+00:00,1,6,1.0,6.0,Hearthstone
2024-04-20 09:00:00+00:00,1,457,0.0,451.0,Hearthstone
2024-04-20 10:00:00+00:00,2,181,1.0,-276.0,Hearthstone
2024-04-20 11:00:00+00:00,2,7453,0.0,7272.0,Hearthstone
2024-04-20 12:00:00+00:00,1,5,-1.0,-7448.0,Hearthstone
2024-04-20 13:00:00+00:00,2,195,1.0,190.0,Hearthstone
2024-04-20 14:00:00+00:00,13,822,11.0,627.0,Hearthstone
2024-04-20 15:00:00+00:00,12,1899,-1.0,1077.0,Hearthstone
2024-04-20 16:00:00+00:00,10,295,-2.0,-1604.0,Hearthstone
2024-04-20 17:00:00+00:00,19,3770,9.0,3475.0,Hearthstone
2024-04-20 18:00:00+00:00,16,431,-3.0,-3339.0,Hearthstone
2024-04-20 19:00:00+00:00,12,326,-4.0,-105.0,Hearthstone
2024-04-19 21:00:00+00:00,1,6,,,Honkai: Star Rail
2024-04-19 22:00:00+00:00,0,0,-1.0,-6.0,Honkai: Star Rail
2024-04-19 23:00:00+00:00,0,0,0.0,0.0,Honkai: Star Rail
2024-04-20 00:00:00+00:00,0,0,0.0,0.0,Honkai: Star Rail
2024-04-20 01:00:00+00:00,1,56,1.0,56.0,Honkai: Star Rail
2024-04-20 02:00:00+00:00,0,0,-1.0,-56.0,Honkai: Star Rail
2024-04-20 03:00:00+00:00,0,0,0.0,0.0,Honkai: Star Rail
2024-04-20 04:00:00+00:00,0,0,0.0,0.0,Honkai: Star Rail
2024-04-20 05:00:00+00:00,0,0,0.0,0.0,Honkai: Star Rail
2024-04-20 06:00:00+00:00,1,11,1.0,11.0,Honkai: Star Rail
2024-04-20 07:00:00+00:00,3,32,2.0,21.0,Honkai: Star Rail
2024-04-20 08:00:00+00:00,0,0,-3.0,-32.0,Honkai: Star Rail
2024-04-20 09:00:00+00:00,1,347,1.0,347.0,Honkai: Star Rail
2024-04-20 10:00:00+00:00,1,17,0.0,-330.0,Honkai: Star Rail
2024-04-20 11:00:00+00:00,3,42,2.0,25.0,Honkai: Star Rail
2024-04-20 12:00:00+00:00,4,104,1.0,62.0,Honkai: Star Rail
2024-04-20 13:00:00+00:00,5,170,1.0,66.0,Honkai: Star Rail
2024-04-20 14:00:00+00:00,6,152,1.0,-18.0,Honkai: Star Rail
2024-04-20 15:00:00+00:00,9,330,3.0,178.0,Honkai: Star Rail
2024-04-20 16:00:00+00:00,13,530,4.0,200.0,Honkai: Star Rail
2024-04-20 17:00:00+00:00,16,458,3.0,-72.0,Honkai: Star Rail
2024-04-20 18:00:00+00:00,25,733,9.0,275.0,Honkai: Star Rail
2024-04-20 19:00:00+00:00,9,95,-16.0,-638.0,Honkai: Star Rail
2024-04-20 03:00:00+00:00,1,30,,,Hunt: Showdown
2024-04-20 04:00:00+00:00,0,0,-1.0,-30.0,Hunt: Showdown
2024-04-20 05:00:00+00:00,0,0,0.0,0.0,Hunt: Showdown
2024-04-20 06:00:00+00:00,0,0,0.0,0.0,Hunt: Showdown
2024-04-20 07:00:00+00:00,0,0,0.0,0.0,Hunt: Showdown
2024-04-20 08:00:00+00:00,0,0,0.0,0.0,Hunt: Showdown
2024-04-20 09:00:00+00:00,1,18,1.0,18.0,Hunt: Showdown
2024-04-20 10:00:00+00:00,1,11,0.0,-7.0,Hunt: Showdown
2024-04-20 11:00:00+00:00,0,0,-1.0,-11.0,Hunt: Showdown
2024-04-20 12:00:00+00:00,3,38,3.0,38.0,Hunt: Showdown
2024-04-20 13:00:00+00:00,2,41,-1.0,3.0,Hunt: Showdown
2024-04-20 14:00:00+00:00,7,271,5.0,230.0,Hunt: Showdown
2024-04-20 15:00:00+00:00,14,662,7.0,391.0,Hunt: Showdown
2024-04-20 16:00:00+00:00,24,1072,10.0,410.0,Hunt: Showdown
2024-04-20 17:00:00+00:00,15,363,-9.0,-709.0,Hunt: Showdown
2024-04-20 18:00:00+00:00,20,1084,5.0,721.0,Hunt: Showdown
2024-04-20 19:00:00+00:00,8,120,-12.0,-964.0,Hunt: Showdown
2024-04-19 12:00:00+00:00,1,5368,,,Just Chatting
2024-04-19 13:00:00+00:00,0,0,-1.0,-5368.0,Just Chatting
2024-04-19 14:00:00+00:00,0,0,0.0,0.0,Just Chatting
2024-04-19 15:00:00+00:00,0,0,0.0,0.0,Just Chatting
2024-04-19 16:00:00+00:00,1,5530,1.0,5530.0,Just Chatting
2024-04-19 17:00:00+00:00,0,0,-1.0,-5530.0,Just Chatting
2024-04-19 18:00:00+00:00,0,0,0.0,0.0,Just Chatting
2024-04-19 19:00:00+00:00,1,2466,1.0,2466.0,Just Chatting
2024-04-19 20:00:00+00:00,0,0,-1.0,-2466.0,Just Chatting
2024-04-19 21:00:00+00:00,0,0,0.0,0.0,Just Chatting
2024-04-19 22:00:00+00:00,0,0,0.0,0.0,Just Chatting
2024-04-19 23:00:00+00:00,0,0,0.0,0.0,Just Chatting
2024-04-20 00:00:00+00:00,0,0,0.0,0.0,Just Chatting
2024-04-20 01:00:00+00:00,0,0,0.0,0.0,Just Chatting
2024-04-20 02:00:00+00:00,2,3156,2.0,3156.0,Just Chatting
2024-04-20 03:00:00+00:00,0,0,-2.0,-3156.0,Just Chatting
2024-04-20 04:00:00+00:00,1,5605,1.0,5605.0,Just Chatting
2024-04-20 05:00:00+00:00,0,0,-1.0,-5605.0,Just Chatting
2024-04-20 06:00:00+00:00,0,0,0.0,0.0,Just Chatting
2024-04-20 07:00:00+00:00,1,1324,1.0,1324.0,Just Chatting
2024-04-20 08:00:00+00:00,0,0,-1.0,-1324.0,Just Chatting
2024-04-20 09:00:00+00:00,1,12090,1.0,12090.0,Just Chatting
2024-04-20 10:00:00+00:00,1,897,0.0,-11193.0,Just Chatting
2024-04-20 11:00:00+00:00,1,822,0.0,-75.0,Just Chatting
2024-04-20 12:00:00+00:00,3,4321,2.0,3499.0,Just Chatting
2024-04-20 13:00:00+00:00,5,9875,2.0,5554.0,Just Chatting
2024-04-20 14:00:00+00:00,4,13789,-1.0,3914.0,Just Chatting
2024-04-20 15:00:00+00:00,6,16435,2.0,2646.0,Just Chatting
2024-04-20 16:00:00+00:00,9,57449,3.0,41014.0,Just Chatting
2024-04-20 17:00:00+00:00,20,43372,11.0,-14077.0,Just Chatting
2024-04-20 18:00:00+00:00,24,78346,4.0,34974.0,Just Chatting
2024-04-20 19:00:00+00:00,10,21529,-14.0,-56817.0,Just Chatting
2024-04-18 20:00:00+00:00,1,1,,,Kingdom Come: Deliverance
2024-04-18 21:00:00+00:00,0,0,-1.0,-1.0,Kingdom Come: Deliverance
2024-04-18 22:00:00+00:00,0,0,0.0,0.0,Kingdom Come: Deliverance
2024-04-18 23:00:00+00:00,0,0,0.0,0.0,Kingdom Come: Deliverance
2024-04-19 00:00:00+00:00,0,0,0.0,0.0,Kingdom Come: Deliverance
2024-04-19 01:00:00+00:00,0,0,0.0,0.0,Kingdom Come: Deliverance
2024-04-19 02:00:00+00:00,0,0,0.0,0.0,Kingdom Come: Deliverance
2024-04-19 03:00:00+00:00,0,0,0.0,0.0,Kingdom Come: Deliverance
2024-04-19 04:00:00+00:00,0,0,0.0,0.0,Kingdom Come: Deliverance
2024-04-19 05:00:00+00:00,0,0,0.0,0.0,Kingdom Come: Deliverance
2024-04-19 06:00:00+00:00,0,0,0.0,0.0,Kingdom Come: Deliverance
2024-04-19 07:00:00+00:00,0,0,0.0,0.0,Kingdom Come: Deliverance
2024-04-19 08:00:00+00:00,0,0,0.0,0.0,Kingdom Come: Deliverance
2024-04-19 09:00:00+00:00,0,0,0.0,0.0,Kingdom Come: Deliverance
2024-04-19 10:00:00+00:00,0,0,0.0,0.0,Kingdom Come: Deliverance
2024-04-19 11:00:00+00:00,0,0,0.0,0.0,Kingdom Come: Deliverance
2024-04-19 12:00:00+00:00,0,0,0.0,0.0,Kingdom Come: Deliverance
2024-04-19 13:00:00+00:00,0,0,0.0,0.0,Kingdom Come: Deliverance
2024-04-19 14:00:00+00:00,0,0,0.0,0.0,Kingdom Come: Deliverance
2024-04-19 15:00:00+00:00,0,0,0.0,0.0,Kingdom Come: Deliverance
2024-04-19 16:00:00+00:00,0,0,0.0,0.0,Kingdom Come: Deliverance
2024-04-19 17:00:00+00:00,0,0,0.0,0.0,Kingdom Come: Deliverance
2024-04-19 18:00:00+00:00,0,0,0.0,0.0,Kingdom Come: Deliverance
2024-04-19 19:00:00+00:00,0,0,0.0,0.0,Kingdom Come: Deliverance
2024-04-19 20:00:00+00:00,0,0,0.0,0.0,Kingdom Come: Deliverance
2024-04-19 21:00:00+00:00,0,0,0.0,0.0,Kingdom Come: Deliverance
2024-04-19 22:00:00+00:00,0,0,0.0,0.0,Kingdom Come: Deliverance
2024-04-19 23:00:00+00:00,0,0,0.0,0.0,Kingdom Come: Deliverance
2024-04-20 00:00:00+00:00,0,0,0.0,0.0,Kingdom Come: Deliverance
2024-04-20 01:00:00+00:00,0,0,0.0,0.0,Kingdom Come: Deliverance
2024-04-20 02:00:00+00:00,0,0,0.0,0.0,Kingdom Come: Deliverance
2024-04-20 03:00:00+00:00,1,2,1.0,2.0,Kingdom Come: Deliverance
2024-04-20 04:00:00+00:00,0,0,-1.0,-2.0,Kingdom Come: Deliverance
2024-04-20 05:00:00+00:00,0,0,0.0,0.0,Kingdom Come: Deliverance
2024-04-20 06:00:00+00:00,0,0,0.0,0.0,Kingdom Come: Deliverance
2024-04-20 07:00:00+00:00,1,1,1.0,1.0,Kingdom Come: Deliverance
2024-04-20 08:00:00+00:00,0,0,-1.0,-1.0,Kingdom Come: Deliverance
2024-04-20 09:00:00+00:00,0,0,0.0,0.0,Kingdom Come: Deliverance
2024-04-20 10:00:00+00:00,0,0,0.0,0.0,Kingdom Come: Deliverance
2024-04-20 11:00:00+00:00,0,0,0.0,0.0,Kingdom Come: Deliverance
2024-04-20 12:00:00+00:00,2,69,2.0,69.0,Kingdom Come: Deliverance
2024-04-20 13:00:00+00:00,2,304,0.0,235.0,Kingdom Come: Deliverance
2024-04-20 14:00:00+00:00,4,631,2.0,327.0,Kingdom Come: Deliverance
2024-04-20 15:00:00+00:00,11,77,7.0,-554.0,Kingdom Come: Deliverance
2024-04-20 16:00:00+00:00,14,1307,3.0,1230.0,Kingdom Come: Deliverance
2024-04-20 17:00:00+00:00,19,4423,5.0,3116.0,Kingdom Come: Deliverance
2024-04-20 18:00:00+00:00,31,1386,12.0,-3037.0,Kingdom Come: Deliverance
2024-04-20 19:00:00+00:00,12,36,-19.0,-1350.0,Kingdom Come: Deliverance
2024-04-19 09:00:00+00:00,1,340,,,League of Legends
2024-04-19 10:00:00+00:00,0,0,-1.0,-340.0,League of Legends
2024-04-19 11:00:00+00:00,0,0,0.0,0.0,League of Legends
2024-04-19 12:00:00+00:00,0,0,0.0,0.0,League of Legends
2024-04-19 13:00:00+00:00,0,0,0.0,0.0,League of Legends
2024-04-19 14:00:00+00:00,0,0,0.0,0.0,League of Legends
2024-04-19 15:00:00+00:00,0,0,0.0,0.0,League of Legends
2024-04-19 16:00:00+00:00,1,172,1.0,172.0,League of Legends
2024-04-19 17:00:00+00:00,0,0,-1.0,-172.0,League of Legends
2024-04-19 18:00:00+00:00,0,0,0.0,0.0,League of Legends
2024-04-19 19:00:00+00:00,0,0,0.0,0.0,League of Legends
2024-04-19 20:00:00+00:00,0,0,0.0,0.0,League of Legends
2024-04-19 21:00:00+00:00,0,0,0.0,0.0,League of Legends
2024-04-19 22:00:00+00:00,0,0,0.0,0.0,League of Legends
2024-04-19 23:00:00+00:00,0,0,0.0,0.0,League of Legends
2024-04-20 00:00:00+00:00,0,0,0.0,0.0,League of Legends
2024-04-20 01:00:00+00:00,0,0,0.0,0.0,League of Legends
2024-04-20 02:00:00+00:00,1,4949,1.0,4949.0,League of Legends
2024-04-20 03:00:00+00:00,0,0,-1.0,-4949.0,League of Legends
2024-04-20 04:00:00+00:00,0,0,0.0,0.0,League of Legends
2024-04-20 05:00:00+00:00,0,0,0.0,0.0,League of Legends
2024-04-20 06:00:00+00:00,0,0,0.0,0.0,League of Legends
2024-04-20 07:00:00+00:00,1,189,1.0,189.0,League of Legends
2024-04-20 08:00:00+00:00,1,108372,0.0,108183.0,League of Legends
2024-04-20 09:00:00+00:00,3,5346,2.0,-103026.0,League of Legends
2024-04-20 10:00:00+00:00,3,2134,0.0,-3212.0,League of Legends
2024-04-20 11:00:00+00:00,3,15657,0.0,13523.0,League of Legends
2024-04-20 12:00:00+00:00,1,649,-2.0,-15008.0,League of Legends
2024-04-20 13:00:00+00:00,4,7437,3.0,6788.0,League of Legends
2024-04-20 14:00:00+00:00,17,86882,13.0,79445.0,League of Legends
2024-04-20 15:00:00+00:00,24,102047,7.0,15165.0,League of Legends
2024-04-20 16:00:00+00:00,11,11249,-13.0,-90798.0,League of Legends
2024-04-20 17:00:00+00:00,9,6877,-2.0,-4372.0,League of Legends
2024-04-20 18:00:00+00:00,15,10155,6.0,3278.0,League of Legends
2024-04-20 19:00:00+00:00,5,947,-10.0,-9208.0,League of Legends
2024-04-19 09:00:00+00:00,1,354,,,Lethal Company
2024-04-19 10:00:00+00:00,0,0,-1.0,-354.0,Lethal Company
2024-04-19 11:00:00+00:00,1,45,1.0,45.0,Lethal Company
2024-04-19 12:00:00+00:00,0,0,-1.0,-45.0,Lethal Company
2024-04-19 13:00:00+00:00,0,0,0.0,0.0,Lethal Company
2024-04-19 14:00:00+00:00,0,0,0.0,0.0,Lethal Company
2024-04-19 15:00:00+00:00,0,0,0.0,0.0,Lethal Company
2024-04-19 16:00:00+00:00,0,0,0.0,0.0,Lethal Company
2024-04-19 17:00:00+00:00,0,0,0.0,0.0,Lethal Company
2024-04-19 18:00:00+00:00,0,0,0.0,0.0,Lethal Company
2024-04-19 19:00:00+00:00,0,0,0.0,0.0,Lethal Company
2024-04-19 20:00:00+00:00,0,0,0.0,0.0,Lethal Company
2024-04-19 21:00:00+00:00,0,0,0.0,0.0,Lethal Company
2024-04-19 22:00:00+00:00,0,0,0.0,0.0,Lethal Company
2024-04-19 23:00:00+00:00,0,0,0.0,0.0,Lethal Company
2024-04-20 00:00:00+00:00,0,0,0.0,0.0,Lethal Company
2024-04-20 01:00:00+00:00,0,0,0.0,0.0,Lethal Company
2024-04-20 02:00:00+00:00,0,0,0.0,0.0,Lethal Company
2024-04-20 03:00:00+00:00,0,0,0.0,0.0,Lethal Company
2024-04-20 04:00:00+00:00,0,0,0.0,0.0,Lethal Company
2024-04-20 05:00:00+00:00,0,0,0.0,0.0,Lethal Company
2024-04-20 06:00:00+00:00,1,23,1.0,23.0,Lethal Company
2024-04-20 07:00:00+00:00,0,0,-1.0,-23.0,Lethal Company
2024-04-20 08:00:00+00:00,0,0,0.0,0.0,Lethal Company
2024-04-20 09:00:00+00:00,0,0,0.0,0.0,Lethal Company
2024-04-20 10:00:00+00:00,4,106,4.0,106.0,Lethal Company
2024-04-20 11:00:00+00:00,2,21,-2.0,-85.0,Lethal Company
2024-04-20 12:00:00+00:00,1,8,-1.0,-13.0,Lethal Company
2024-04-20 13:00:00+00:00,4,124,3.0,116.0,Lethal Company
2024-04-20 14:00:00+00:00,7,299,3.0,175.0,Lethal Company
2024-04-20 15:00:00+00:00,8,437,1.0,138.0,Lethal Company
2024-04-20 16:00:00+00:00,16,2873,8.0,2436.0,Lethal Company
2024-04-20 17:00:00+00:00,18,24891,2.0,22018.0,Lethal Company
2024-04-20 18:00:00+00:00,27,4938,9.0,-19953.0,Lethal Company
2024-04-20 19:00:00+00:00,9,155,-18.0,-4783.0,Lethal Company
2024-04-20 05:00:00+00:00,1,10,,,Lost Ark
2024-04-20 06:00:00+00:00,1,17,0.0,7.0,Lost Ark
2024-04-20 07:00:00+00:00,1,46,0.0,29.0,Lost Ark
2024-04-20 08:00:00+00:00,3,119,2.0,73.0,Lost Ark
2024-04-20 09:00:00+00:00,6,630,3.0,511.0,Lost Ark
2024-04-20 10:00:00+00:00,9,3224,3.0,2594.0,Lost Ark
2024-04-20 11:00:00+00:00,9,4432,0.0,1208.0,Lost Ark
2024-04-20 12:00:00+00:00,5,665,-4.0,-3767.0,Lost Ark
2024-04-20 13:00:00+00:00,6,514,1.0,-151.0,Lost Ark
2024-04-20 14:00:00+00:00,7,257,1.0,-257.0,Lost Ark
2024-04-20 15:00:00+00:00,14,1055,7.0,798.0,Lost Ark
2024-04-20 16:00:00+00:00,11,1056,-3.0,1.0,Lost Ark
2024-04-20 17:00:00+00:00,9,737,-2.0,-319.0,Lost Ark
2024-04-20 18:00:00+00:00,13,422,4.0,-315.0,Lost Ark
2024-04-20 19:00:00+00:00,5,86,-8.0,-336.0,Lost Ark
2024-04-19 16:00:00+00:00,1,5,,,Marvel Snap
2024-04-19 17:00:00+00:00,1,10,0.0,5.0,Marvel Snap
2024-04-19 18:00:00+00:00,0,0,-1.0,-10.0,Marvel Snap
2024-04-19 19:00:00+00:00,2,123,2.0,123.0,Marvel Snap
2024-04-19 20:00:00+00:00,0,0,-2.0,-123.0,Marvel Snap
2024-04-19 21:00:00+00:00,0,0,0.0,0.0,Marvel Snap
2024-04-19 22:00:00+00:00,0,0,0.0,0.0,Marvel Snap
2024-04-19 23:00:00+00:00,0,0,0.0,0.0,Marvel Snap
2024-04-20 00:00:00+00:00,0,0,0.0,0.0,Marvel Snap
2024-04-20 01:00:00+00:00,0,0,0.0,0.0,Marvel Snap
2024-04-20 02:00:00+00:00,0,0,0.0,0.0,Marvel Snap
2024-04-20 03:00:00+00:00,0,0,0.0,0.0,Marvel Snap
2024-04-20 04:00:00+00:00,0,0,0.0,0.0,Marvel Snap
2024-04-20 05:00:00+00:00,0,0,0.0,0.0,Marvel Snap
2024-04-20 06:00:00+00:00,2,10307,2.0,10307.0,Marvel Snap
2024-04-20 07:00:00+00:00,0,0,-2.0,-10307.0,Marvel Snap
2024-04-20 08:00:00+00:00,0,0,0.0,0.0,Marvel Snap
2024-04-20 09:00:00+00:00,1,2,1.0,2.0,Marvel Snap
2024-04-20 10:00:00+00:00,2,513,1.0,511.0,Marvel Snap
2024-04-20 11:00:00+00:00,0,0,-2.0,-513.0,Marvel Snap
2024-04-20 12:00:00+00:00,2,1191,2.0,1191.0,Marvel Snap
2024-04-20 13:00:00+00:00,2,612,0.0,-579.0,Marvel Snap
2024-04-20 14:00:00+00:00,7,1161,5.0,549.0,Marvel Snap
2024-04-20 15:00:00+00:00,7,674,0.0,-487.0,Marvel Snap
2024-04-20 16:00:00+00:00,2,2,-5.0,-672.0,Marvel Snap
2024-04-20 17:00:00+00:00,7,414,5.0,412.0,Marvel Snap
2024-04-20 18:00:00+00:00,7,92,0.0,-322.0,Marvel Snap
2024-04-20 19:00:00+00:00,15,285,8.0,193.0,Marvel Snap
2024-04-20 15:00:00+00:00,1,6082,,,Mechabellum
2024-04-20 16:00:00+00:00,1,159,0.0,-5923.0,Mechabellum
2024-04-20 17:00:00+00:00,3,18,2.0,-141.0,Mechabellum
2024-04-20 18:00:00+00:00,4,65,1.0,47.0,Mechabellum
2024-04-20 19:00:00+00:00,5,9,1.0,-56.0,Mechabellum
2024-04-19 14:00:00+00:00,2,143,,,Metin2
2024-04-19 15:00:00+00:00,0,0,-2.0,-143.0,Metin2
2024-04-19 16:00:00+00:00,0,0,0.0,0.0,Metin2
2024-04-19 17:00:00+00:00,0,0,0.0,0.0,Metin2
2024-04-19 18:00:00+00:00,0,0,0.0,0.0,Metin2
2024-04-19 19:00:00+00:00,0,0,0.0,0.0,Metin2
2024-04-19 20:00:00+00:00,0,0,0.0,0.0,Metin2
2024-04-19 21:00:00+00:00,0,0,0.0,0.0,Metin2
2024-04-19 22:00:00+00:00,0,0,0.0,0.0,Metin2
2024-04-19 23:00:00+00:00,0,0,0.0,0.0,Metin2
2024-04-20 00:00:00+00:00,0,0,0.0,0.0,Metin2
2024-04-20 01:00:00+00:00,0,0,0.0,0.0,Metin2
2024-04-20 02:00:00+00:00,0,0,0.0,0.0,Metin2
2024-04-20 03:00:00+00:00,0,0,0.0,0.0,Metin2
2024-04-20 04:00:00+00:00,0,0,0.0,0.0,Metin2
2024-04-20 05:00:00+00:00,0,0,0.0,0.0,Metin2
2024-04-20 06:00:00+00:00,0,0,0.0,0.0,Metin2
2024-04-20 07:00:00+00:00,0,0,0.0,0.0,Metin2
2024-04-20 08:00:00+00:00,0,0,0.0,0.0,Metin2
2024-04-20 09:00:00+00:00,1,1,1.0,1.0,Metin2
2024-04-20 10:00:00+00:00,1,38,0.0,37.0,Metin2
2024-04-20 11:00:00+00:00,1,92,0.0,54.0,Metin2
2024-04-20 12:00:00+00:00,2,21,1.0,-71.0,Metin2
2024-04-20 13:00:00+00:00,3,16,1.0,-5.0,Metin2
2024-04-20 14:00:00+00:00,2,2,-1.0,-14.0,Metin2
2024-04-20 15:00:00+00:00,5,3978,3.0,3976.0,Metin2
2024-04-20 16:00:00+00:00,4,133,-1.0,-3845.0,Metin2
2024-04-20 17:00:00+00:00,18,474,14.0,341.0,Metin2
2024-04-20 18:00:00+00:00,15,1820,-3.0,1346.0,Metin2
2024-04-20 19:00:00+00:00,17,299,2.0,-1521.0,Metin2
2024-04-19 04:00:00+00:00,1,47,,,Minecraft
2024-04-19 05:00:00+00:00,0,0,-1.0,-47.0,Minecraft
2024-04-19 06:00:00+00:00,1,95,1.0,95.0,Minecraft
2024-04-19 07:00:00+00:00,0,0,-1.0,-95.0,Minecraft
2024-04-19 08:00:00+00:00,0,0,0.0,0.0,Minecraft
2024-04-19 09:00:00+00:00,0,0,0.0,0.0,Minecraft
2024-04-19 10:00:00+00:00,1,55,1.0,55.0,Minecraft
2024-04-19 11:00:00+00:00,0,0,-1.0,-55.0,Minecraft
2024-04-19 12:00:00+00:00,0,0,0.0,0.0,Minecraft
2024-04-19 13:00:00+00:00,0,0,0.0,0.0,Minecraft
2024-04-19 14:00:00+00:00,0,0,0.0,0.0,Minecraft
2024-04-19 15:00:00+00:00,1,179,1.0,179.0,Minecraft
2024-04-19 16:00:00+00:00,0,0,-1.0,-179.0,Minecraft
2024-04-19 17:00:00+00:00,0,0,0.0,0.0,Minecraft
2024-04-19 18:00:00+00:00,0,0,0.0,0.0,Minecraft
2024-04-19 19:00:00+00:00,1,292,1.0,292.0,Minecraft
2024-04-19 20:00:00+00:00,0,0,-1.0,-292.0,Minecraft
2024-04-19 21:00:00+00:00,0,0,0.0,0.0,Minecraft
2024-04-19 22:00:00+00:00,0,0,0.0,0.0,Minecraft
2024-04-19 23:00:00+00:00,0,0,0.0,0.0,Minecraft
